Customer Reference ID,Item Purchased,Purchase Amount (USD),Date Purchase,Review Rating,Payment Method,Year,Month,Month_Name,Day,Weekday
3972,Dress,195,2/2/2023,2.1,Cash,2023,2,Feb,2,Thursday
4121,Pants,85,12/14/2022,3.4,Cash,2022,12,Dec,14,Wednesday
3995,Swimsuit,22,9/20/2023,2.9,Credit Card,2023,9,Sep,20,Wednesday
4090,Leggings,183,6/4/2023,1.3,Credit Card,2023,6,Jun,4,Sunday
4032,Trousers,199,1/18/2023,3.6,Cash,2023,1,Jan,18,Wednesday
4059,Sunglasses,21,12/9/2022,1.1,Credit Card,2022,12,Dec,9,Friday
4037,Sun Hat,94,4/27/2023,3,Cash,2023,4,Apr,27,Thursday
4045,Vest,122,2/27/2023,1,Cash,2023,2,Feb,27,Monday
3959,Socks,78,2/11/2023,2.1,Cash,2023,2,Feb,11,Saturday
4028,Flip-Flops,33,10/22/2022,4.1,Cash,2022,10,Oct,22,Saturday
4092,Backpack,97,1/5/2023,3.2,Credit Card,2023,1,Jan,5,Thursday
3994,Sweater,126,12/9/2022,3.7,Credit Card,2022,12,Dec,9,Friday
4060,Sunglasses,108,3/15/2023,3.1,Cash,2023,3,Mar,15,Wednesday
4071,Belt,132,2/1/2023,2.6,Credit Card,2023,2,Feb,1,Wednesday
4121,Blouse,176,12/24/2022,4.6,Cash,2022,12,Dec,24,Saturday
4009,Handbag,52,4/22/2023,2,Cash,2023,4,Apr,22,Saturday
4116,Camisole,25,4/12/2023,3.6,Credit Card,2023,4,Apr,12,Wednesday
4115,Hat,50,8/14/2023,4.9,Cash,2023,8,Aug,14,Monday
4045,Leggings,133,9/1/2023,1.5,Cash,2023,9,Sep,1,Friday
4060,Flannel Shirt,183,1/5/2023,3.6,Cash,2023,1,Jan,5,Thursday
4007,Coat,166,2/11/2023,3.7,Cash,2023,2,Feb,11,Saturday
4034,Belt,101,12/25/2022,1.2,Credit Card,2022,12,Dec,25,Sunday
3978,Gloves,185,5/14/2023,4,Cash,2023,5,May,14,Sunday
3966,Skirt,196,6/1/2023,3.7,Cash,2023,6,Jun,1,Thursday
4094,Romper,43,1/31/2023,1.9,Credit Card,2023,1,Jan,31,Tuesday
4042,Blouse,134,8/16/2023,3.3,Credit Card,2023,8,Aug,16,Wednesday
3989,Shorts,21,12/22/2022,1.1,Credit Card,2022,12,Dec,22,Thursday
4095,Sunglasses,13,7/2/2023,3.9,Credit Card,2023,7,Jul,2,Sunday
4029,Vest,183,3/24/2023,4.5,Credit Card,2023,3,Mar,24,Friday
4011,Tunic,200,8/31/2023,2.6,Credit Card,2023,8,Aug,31,Thursday
3980,Handbag,154,12/13/2022,3.7,Credit Card,2022,12,Dec,13,Tuesday
4087,Sandals,181,10/25/2022,1.8,Credit Card,2022,10,Oct,25,Tuesday
4098,Sun Hat,142,12/10/2022,1.8,Cash,2022,12,Dec,10,Saturday
4036,Coat,189,2/1/2023,4.5,Credit Card,2023,2,Feb,1,Wednesday
4090,Leggings,120,9/18/2023,3.6,Credit Card,2023,9,Sep,18,Monday
4044,Scarf,73,1/3/2023,4.8,Credit Card,2023,1,Jan,3,Tuesday
4119,Hoodie,179,10/13/2022,2,Credit Card,2022,10,Oct,13,Thursday
3997,Hoodie,108,7/23/2023,1.6,Credit Card,2023,7,Jul,23,Sunday
3964,Belt,166,2/7/2023,3.1,Credit Card,2023,2,Feb,7,Tuesday
4108,Handbag,50,10/2/2022,2.1,Credit Card,2022,10,Oct,2,Sunday
4023,Jumpsuit,130,11/4/2022,4.1,Credit Card,2022,11,Nov,4,Friday
4018,Slippers,52,5/6/2023,4.1,Cash,2023,5,May,6,Saturday
4065,Jeans,71,1/6/2023,2.2,Cash,2023,1,Jan,6,Friday
4086,Flip-Flops,81,1/26/2023,1.8,Cash,2023,1,Jan,26,Thursday
3972,Polo Shirt,174,6/23/2023,2.1,Credit Card,2023,6,Jun,23,Friday
4052,Hoodie,70,2/21/2023,2.8,Cash,2023,2,Feb,21,Tuesday
4117,Pajamas,156,12/11/2022,2.5,Credit Card,2022,12,Dec,11,Sunday
4086,Jeans,137,1/18/2023,3.2,Cash,2023,1,Jan,18,Wednesday
4047,Poncho,40,3/3/2023,1.6,Credit Card,2023,3,Mar,3,Friday
3988,Camisole,200,6/12/2023,2.5,Cash,2023,6,Jun,12,Monday
3969,Blouse,36,9/4/2023,1.4,Credit Card,2023,9,Sep,4,Monday
3988,Overalls,19,11/7/2022,3.1,Credit Card,2022,11,Nov,7,Monday
4071,Handbag,10,8/7/2023,2.6,Cash,2023,8,Aug,7,Monday
4103,Jumpsuit,173,6/27/2023,1.4,Cash,2023,6,Jun,27,Tuesday
3958,Raincoat,140,12/17/2022,2,Cash,2022,12,Dec,17,Saturday
4073,Hat,177,8/9/2023,4.8,Credit Card,2023,8,Aug,9,Wednesday
4043,Boots,97,10/6/2022,4.4,Cash,2022,10,Oct,6,Thursday
4017,Backpack,23,9/11/2023,4.7,Credit Card,2023,9,Sep,11,Monday
4105,Gloves,126,6/6/2023,3.5,Cash,2023,6,Jun,6,Tuesday
4101,Blazer,168,3/20/2023,1,Credit Card,2023,3,Mar,20,Monday
4117,Socks,193,3/15/2023,2.3,Credit Card,2023,3,Mar,15,Wednesday
4093,Polo Shirt,193,11/14/2022,3.2,Credit Card,2022,11,Nov,14,Monday
4109,Boots,34,3/19/2023,1,Cash,2023,3,Mar,19,Sunday
4016,Camisole,66,2/16/2023,1.4,Cash,2023,2,Feb,16,Thursday
4033,Pajamas,172,3/26/2023,4.2,Credit Card,2023,3,Mar,26,Sunday
4029,Jumpsuit,84,12/5/2022,3.5,Cash,2022,12,Dec,5,Monday
4103,Sandals,105,4/19/2023,4.8,Cash,2023,4,Apr,19,Wednesday
3992,Wallet,21,10/31/2022,2.4,Cash,2022,10,Oct,31,Monday
4053,Sweater,136,5/16/2023,3.5,Cash,2023,5,May,16,Tuesday
4020,Hoodie,194,5/13/2023,2.4,Cash,2023,5,May,13,Saturday
3983,Pants,75,7/20/2023,3.1,Cash,2023,7,Jul,20,Thursday
4040,Handbag,58,9/20/2023,2.7,Cash,2023,9,Sep,20,Wednesday
4106,Handbag,65,8/16/2023,4.6,Cash,2023,8,Aug,16,Wednesday
4006,Slippers,58,11/6/2022,4.5,Credit Card,2022,11,Nov,6,Sunday
4049,Skirt,37,1/13/2023,2.6,Cash,2023,1,Jan,13,Friday
4073,Shorts,21,7/11/2023,1.3,Credit Card,2023,7,Jul,11,Tuesday
3982,Overalls,182,1/23/2023,4.9,Credit Card,2023,1,Jan,23,Monday
3994,Loafers,125,12/4/2022,1.5,Cash,2022,12,Dec,4,Sunday
4065,Shorts,160,10/17/2022,1.9,Credit Card,2022,10,Oct,17,Monday
3977,Pants,11,4/21/2023,4.7,Cash,2023,4,Apr,21,Friday
3980,Cardigan,22,2/24/2023,5,Cash,2023,2,Feb,24,Friday
3972,Sandals,120,2/4/2023,4.6,Cash,2023,2,Feb,4,Saturday
4065,Hat,133,1/19/2023,1.4,Cash,2023,1,Jan,19,Thursday
3990,Hoodie,55,9/11/2023,3.4,Credit Card,2023,9,Sep,11,Monday
4011,Kimono,42,1/4/2023,3.4,Credit Card,2023,1,Jan,4,Wednesday
3976,Scarf,165,8/18/2023,2.9,Credit Card,2023,8,Aug,18,Friday
4051,Vest,139,12/18/2022,1.7,Cash,2022,12,Dec,18,Sunday
4091,Skirt,117,12/6/2022,3.9,Cash,2022,12,Dec,6,Tuesday
4060,Kimono,187,6/11/2023,3,Credit Card,2023,6,Jun,11,Sunday
4107,Jeans,80,5/20/2023,4.2,Credit Card,2023,5,May,20,Saturday
4100,Tie,97,5/29/2023,1.4,Credit Card,2023,5,May,29,Monday
4089,Jacket,125,5/29/2023,1.9,Cash,2023,5,May,29,Monday
4058,Kimono,45,1/21/2023,1,Credit Card,2023,1,Jan,21,Saturday
4024,Handbag,189,1/14/2023,4.7,Credit Card,2023,1,Jan,14,Saturday
4106,Jacket,141,11/9/2022,3.2,Credit Card,2022,11,Nov,9,Wednesday
4084,Scarf,189,5/2/2023,4,Cash,2023,5,May,2,Tuesday
4119,Umbrella,90,6/18/2023,3.3,Cash,2023,6,Jun,18,Sunday
4065,Tie,151,9/25/2023,1.8,Cash,2023,9,Sep,25,Monday
4069,Pajamas,61,10/19/2022,1.9,Credit Card,2022,10,Oct,19,Wednesday
4063,Handbag,98,4/25/2023,4.3,Cash,2023,4,Apr,25,Tuesday
3998,Bowtie,43,3/3/2023,2.2,Cash,2023,3,Mar,3,Friday
4086,Hat,55,10/16/2022,3.5,Cash,2022,10,Oct,16,Sunday
4081,T-shirt,191,10/3/2022,3.9,Cash,2022,10,Oct,3,Monday
3990,Wallet,132,7/14/2023,4.3,Cash,2023,7,Jul,14,Friday
4088,Sunglasses,180,4/5/2023,3.8,Cash,2023,4,Apr,5,Wednesday
4092,Handbag,182,10/28/2022,1.6,Cash,2022,10,Oct,28,Friday
3987,Loafers,146,1/31/2023,1.7,Cash,2023,1,Jan,31,Tuesday
4073,Shorts,143,10/19/2022,4.4,Credit Card,2022,10,Oct,19,Wednesday
3965,Raincoat,23,8/12/2023,1.3,Credit Card,2023,8,Aug,12,Saturday
3997,Onesie,61,3/11/2023,2.7,Credit Card,2023,3,Mar,11,Saturday
4100,Flip-Flops,51,12/27/2022,1.7,Credit Card,2022,12,Dec,27,Tuesday
4051,Loafers,184,8/17/2023,3.9,Cash,2023,8,Aug,17,Thursday
3987,Polo Shirt,25,6/16/2023,3.1,Cash,2023,6,Jun,16,Friday
4111,T-shirt,85,3/6/2023,3.4,Credit Card,2023,3,Mar,6,Monday
4061,Coat,148,12/10/2022,3.3,Credit Card,2022,12,Dec,10,Saturday
3987,Poncho,36,2/26/2023,3.4,Credit Card,2023,2,Feb,26,Sunday
4051,Sandals,182,11/14/2022,1.9,Cash,2022,11,Nov,14,Monday
4103,Shorts,67,10/21/2022,1.7,Credit Card,2022,10,Oct,21,Friday
4031,Socks,153,8/25/2023,2.8,Cash,2023,8,Aug,25,Friday
3967,Loafers,140,6/1/2023,3.4,Credit Card,2023,6,Jun,1,Thursday
4090,Jeans,188,9/29/2023,4.2,Cash,2023,9,Sep,29,Friday
3996,Polo Shirt,180,3/3/2023,1.8,Cash,2023,3,Mar,3,Friday
4052,Flannel Shirt,116,12/8/2022,1.4,Cash,2022,12,Dec,8,Thursday
4035,Trench Coat,185,6/12/2023,4.2,Credit Card,2023,6,Jun,12,Monday
4052,Tunic,151,2/17/2023,1.2,Cash,2023,2,Feb,17,Friday
4032,Scarf,61,9/12/2023,3.2,Cash,2023,9,Sep,12,Tuesday
4081,Swimsuit,123,8/29/2023,3.6,Cash,2023,8,Aug,29,Tuesday
3964,Shorts,172,5/12/2023,4.3,Credit Card,2023,5,May,12,Friday
3993,Jeans,160,4/7/2023,4.5,Credit Card,2023,4,Apr,7,Friday
4107,Leggings,164,6/18/2023,2,Credit Card,2023,6,Jun,18,Sunday
3969,Gloves,59,5/9/2023,3.2,Credit Card,2023,5,May,9,Tuesday
4029,Camisole,29,5/5/2023,1.3,Credit Card,2023,5,May,5,Friday
4082,Sneakers,106,7/20/2023,1.2,Credit Card,2023,7,Jul,20,Thursday
3988,Onesie,77,5/10/2023,4.2,Credit Card,2023,5,May,10,Wednesday
4046,Hoodie,75,10/9/2022,2.8,Credit Card,2022,10,Oct,9,Sunday
4080,Backpack,162,4/27/2023,5,Credit Card,2023,4,Apr,27,Thursday
4072,Kimono,156,4/2/2023,1.1,Cash,2023,4,Apr,2,Sunday
4043,Belt,28,8/22/2023,1.1,Credit Card,2023,8,Aug,22,Tuesday
4053,Trench Coat,91,4/26/2023,4,Cash,2023,4,Apr,26,Wednesday
4078,Vest,57,2/13/2023,3.3,Cash,2023,2,Feb,13,Monday
4119,Umbrella,64,5/19/2023,4.1,Credit Card,2023,5,May,19,Friday
4074,Romper,94,2/15/2023,3.4,Cash,2023,2,Feb,15,Wednesday
4072,Sneakers,65,3/12/2023,5,Credit Card,2023,3,Mar,12,Sunday
4071,Vest,168,8/2/2023,3.7,Cash,2023,8,Aug,2,Wednesday
3995,Skirt,153,6/7/2023,3,Credit Card,2023,6,Jun,7,Wednesday
4040,Slippers,176,8/28/2023,2.2,Cash,2023,8,Aug,28,Monday
4116,Slippers,124,1/16/2023,3.7,Cash,2023,1,Jan,16,Monday
4116,Blazer,174,11/24/2022,2.1,Credit Card,2022,11,Nov,24,Thursday
4061,Coat,169,6/26/2023,4.1,Credit Card,2023,6,Jun,26,Monday
4056,Scarf,20,1/21/2023,4.3,Cash,2023,1,Jan,21,Saturday
4016,Camisole,92,7/29/2023,3.5,Credit Card,2023,7,Jul,29,Saturday
4043,Belt,148,7/21/2023,1.2,Credit Card,2023,7,Jul,21,Friday
4095,Bowtie,16,9/14/2023,1.1,Credit Card,2023,9,Sep,14,Thursday
3968,Belt,105,6/7/2023,1,Credit Card,2023,6,Jun,7,Wednesday
4070,Loafers,140,7/23/2023,2,Credit Card,2023,7,Jul,23,Sunday
4028,Poncho,21,7/6/2023,2.4,Credit Card,2023,7,Jul,6,Thursday
4122,Sneakers,176,9/29/2023,3.1,Credit Card,2023,9,Sep,29,Friday
3999,Flip-Flops,34,8/4/2023,1.9,Cash,2023,8,Aug,4,Friday
4103,Loafers,147,2/10/2023,2.3,Cash,2023,2,Feb,10,Friday
4118,Pajamas,170,8/4/2023,2.5,Cash,2023,8,Aug,4,Friday
4100,Socks,64,6/18/2023,1.2,Credit Card,2023,6,Jun,18,Sunday
4122,Sunglasses,118,5/8/2023,3.5,Cash,2023,5,May,8,Monday
4121,Swimsuit,189,7/30/2023,2.6,Credit Card,2023,7,Jul,30,Sunday
4100,Handbag,199,8/15/2023,3.2,Cash,2023,8,Aug,15,Tuesday
3978,Jacket,175,3/12/2023,4.1,Credit Card,2023,3,Mar,12,Sunday
4115,Coat,49,10/9/2022,3.5,Credit Card,2022,10,Oct,9,Sunday
4104,Trench Coat,19,8/3/2023,1.3,Cash,2023,8,Aug,3,Thursday
4090,Tie,152,1/16/2023,1.5,Cash,2023,1,Jan,16,Monday
4085,Backpack,125,5/13/2023,2,Credit Card,2023,5,May,13,Saturday
3961,Flannel Shirt,120,3/2/2023,1.7,Cash,2023,3,Mar,2,Thursday
3987,Raincoat,109,1/20/2023,3,Credit Card,2023,1,Jan,20,Friday
4093,Vest,146,12/6/2022,3.1,Cash,2022,12,Dec,6,Tuesday
3961,Shorts,26,1/23/2023,1.3,Credit Card,2023,1,Jan,23,Monday
4027,Hat,159,7/31/2023,1.6,Cash,2023,7,Jul,31,Monday
4019,Belt,101,4/15/2023,3.5,Credit Card,2023,4,Apr,15,Saturday
4105,Hat,37,11/22/2022,1.7,Cash,2022,11,Nov,22,Tuesday
4070,Raincoat,185,12/7/2022,3.7,Credit Card,2022,12,Dec,7,Wednesday
3978,Boots,32,11/22/2022,2.6,Credit Card,2022,11,Nov,22,Tuesday
4093,Jacket,122,12/21/2022,2,Cash,2022,12,Dec,21,Wednesday
4112,Scarf,179,7/9/2023,3.9,Cash,2023,7,Jul,9,Sunday
4107,Swimsuit,110,7/2/2023,4.1,Cash,2023,7,Jul,2,Sunday
4082,Jumpsuit,172,11/9/2022,4.3,Credit Card,2022,11,Nov,9,Wednesday
4044,Shorts,196,11/24/2022,2.4,Cash,2022,11,Nov,24,Thursday
4068,T-shirt,12,3/19/2023,4,Cash,2023,3,Mar,19,Sunday
4003,Leggings,152,8/13/2023,1.2,Cash,2023,8,Aug,13,Sunday
4092,Romper,110,3/24/2023,2.2,Cash,2023,3,Mar,24,Friday
4038,Trousers,31,1/26/2023,4.6,Cash,2023,1,Jan,26,Thursday
3980,Sunglasses,175,10/4/2022,2.6,Cash,2022,10,Oct,4,Tuesday
3986,Leggings,46,9/25/2023,2.2,Cash,2023,9,Sep,25,Monday
4095,Sun Hat,74,1/3/2023,4.7,Credit Card,2023,1,Jan,3,Tuesday
3993,Cardigan,23,5/13/2023,1.7,Cash,2023,5,May,13,Saturday
4003,Loafers,150,9/24/2023,2.3,Cash,2023,9,Sep,24,Sunday
4022,Scarf,150,12/24/2022,2.9,Credit Card,2022,12,Dec,24,Saturday
3996,Scarf,74,1/8/2023,1.2,Cash,2023,1,Jan,8,Sunday
4061,Sun Hat,134,6/30/2023,2,Credit Card,2023,6,Jun,30,Friday
4000,Sneakers,101,9/27/2023,1.8,Cash,2023,9,Sep,27,Wednesday
4114,Loafers,35,6/13/2023,2,Credit Card,2023,6,Jun,13,Tuesday
4040,Wallet,27,3/4/2023,3.8,Credit Card,2023,3,Mar,4,Saturday
4003,Jacket,91,12/29/2022,1.9,Cash,2022,12,Dec,29,Thursday
3963,Sunglasses,94,8/24/2023,1.4,Cash,2023,8,Aug,24,Thursday
4033,Tie,49,3/25/2023,3.1,Cash,2023,3,Mar,25,Saturday
4056,Umbrella,103,4/23/2023,4.1,Credit Card,2023,4,Apr,23,Sunday
3982,Tunic,119,5/26/2023,3.4,Credit Card,2023,5,May,26,Friday
3993,Leggings,66,9/23/2023,1.8,Cash,2023,9,Sep,23,Saturday
4062,Leggings,174,6/10/2023,2.6,Cash,2023,6,Jun,10,Saturday
4039,Socks,102,11/3/2022,1.9,Credit Card,2022,11,Nov,3,Thursday
4053,Sweater,132,6/15/2023,4.8,Credit Card,2023,6,Jun,15,Thursday
3987,Kimono,101,6/28/2023,3.4,Cash,2023,6,Jun,28,Wednesday
3970,Kimono,134,12/13/2022,4,Credit Card,2022,12,Dec,13,Tuesday
4008,Dress,54,12/6/2022,2.6,Credit Card,2022,12,Dec,6,Tuesday
4018,Sneakers,30,1/14/2023,3,Cash,2023,1,Jan,14,Saturday
4109,Tie,45,5/20/2023,3.2,Cash,2023,5,May,20,Saturday
4107,Shorts,60,6/28/2023,4.6,Cash,2023,6,Jun,28,Wednesday
4055,Leggings,17,10/31/2022,1.5,Credit Card,2022,10,Oct,31,Monday
3986,Slippers,158,3/19/2023,4.7,Cash,2023,3,Mar,19,Sunday
4025,Pajamas,161,9/3/2023,2.5,Cash,2023,9,Sep,3,Sunday
3972,Boots,19,7/8/2023,3.8,Credit Card,2023,7,Jul,8,Saturday
4038,Sunglasses,149,2/27/2023,2.1,Cash,2023,2,Feb,27,Monday
4075,Jeans,148,11/5/2022,1.5,Cash,2022,11,Nov,5,Saturday
4098,Cardigan,48,4/18/2023,2.7,Cash,2023,4,Apr,18,Tuesday
3973,Backpack,160,10/27/2022,1.9,Credit Card,2022,10,Oct,27,Thursday
4080,Sunglasses,84,4/16/2023,4.2,Cash,2023,4,Apr,16,Sunday
4061,Overalls,33,11/10/2022,1.3,Credit Card,2022,11,Nov,10,Thursday
4119,Cardigan,138,1/12/2023,3.1,Credit Card,2023,1,Jan,12,Thursday
3961,Vest,167,2/9/2023,1.9,Credit Card,2023,2,Feb,9,Thursday
4025,Dress,141,7/23/2023,2.9,Cash,2023,7,Jul,23,Sunday
3982,Dress,154,4/25/2023,3.9,Cash,2023,4,Apr,25,Tuesday
4020,Trousers,47,3/7/2023,3.4,Credit Card,2023,3,Mar,7,Tuesday
4099,Backpack,133,5/29/2023,1.3,Cash,2023,5,May,29,Monday
3989,Jeans,20,7/23/2023,2.3,Cash,2023,7,Jul,23,Sunday
4034,Jacket,134,8/4/2023,1.4,Credit Card,2023,8,Aug,4,Friday
4102,Onesie,77,7/3/2023,3.8,Cash,2023,7,Jul,3,Monday
4061,Skirt,20,2/17/2023,2.2,Credit Card,2023,2,Feb,17,Friday
4071,Tie,142,4/20/2023,2.6,Credit Card,2023,4,Apr,20,Thursday
3978,Camisole,102,10/14/2022,4.3,Cash,2022,10,Oct,14,Friday
4119,Blazer,126,9/14/2023,4.1,Cash,2023,9,Sep,14,Thursday
4085,Sneakers,20,3/17/2023,3,Cash,2023,3,Mar,17,Friday
4009,Leggings,92,6/22/2023,2.7,Cash,2023,6,Jun,22,Thursday
4052,Raincoat,172,9/18/2023,1.5,Credit Card,2023,9,Sep,18,Monday
4095,Vest,199,5/17/2023,4.1,Cash,2023,5,May,17,Wednesday
4094,Jumpsuit,103,7/19/2023,5,Cash,2023,7,Jul,19,Wednesday
4065,Leggings,29,4/18/2023,1.8,Credit Card,2023,4,Apr,18,Tuesday
4099,Kimono,106,1/8/2023,4.5,Cash,2023,1,Jan,8,Sunday
3967,Sweater,100,7/6/2023,1.1,Cash,2023,7,Jul,6,Thursday
3957,Vest,98,2/2/2023,2.8,Cash,2023,2,Feb,2,Thursday
4075,Blazer,133,10/3/2022,4,Credit Card,2022,10,Oct,3,Monday
4031,Overalls,45,5/17/2023,1.9,Credit Card,2023,5,May,17,Wednesday
3999,Kimono,68,12/19/2022,2.4,Cash,2022,12,Dec,19,Monday
3972,Shorts,64,4/22/2023,3.3,Cash,2023,4,Apr,22,Saturday
4110,Skirt,40,7/7/2023,3.5,Credit Card,2023,7,Jul,7,Friday
4021,Jeans,116,11/1/2022,4.3,Credit Card,2022,11,Nov,1,Tuesday
4054,Gloves,194,7/22/2023,4.9,Cash,2023,7,Jul,22,Saturday
4118,T-shirt,132,5/3/2023,4.2,Credit Card,2023,5,May,3,Wednesday
4011,Blouse,51,11/13/2022,4.1,Cash,2022,11,Nov,13,Sunday
4106,Skirt,115,4/16/2023,1.9,Credit Card,2023,4,Apr,16,Sunday
3968,Camisole,51,10/5/2022,1.8,Credit Card,2022,10,Oct,5,Wednesday
4093,Gloves,156,5/4/2023,1.4,Cash,2023,5,May,4,Thursday
4033,Socks,142,3/14/2023,3,Cash,2023,3,Mar,14,Tuesday
3979,Camisole,163,5/20/2023,3.3,Cash,2023,5,May,20,Saturday
3992,T-shirt,179,4/28/2023,3.9,Cash,2023,4,Apr,28,Friday
4099,Tank Top,31,2/21/2023,2,Credit Card,2023,2,Feb,21,Tuesday
4028,Sweater,165,3/20/2023,2.6,Credit Card,2023,3,Mar,20,Monday
4067,Sandals,133,6/14/2023,3.3,Cash,2023,6,Jun,14,Wednesday
4113,Shorts,163,6/26/2023,4.2,Cash,2023,6,Jun,26,Monday
4038,Blazer,56,3/16/2023,3.6,Cash,2023,3,Mar,16,Thursday
4044,Jacket,140,3/18/2023,4,Credit Card,2023,3,Mar,18,Saturday
4119,Sandals,195,4/3/2023,4,Credit Card,2023,4,Apr,3,Monday
4023,Trousers,126,6/11/2023,1.4,Credit Card,2023,6,Jun,11,Sunday
4072,Tank Top,27,3/31/2023,1.6,Cash,2023,3,Mar,31,Friday
4026,Flip-Flops,108,11/22/2022,3.3,Cash,2022,11,Nov,22,Tuesday
4044,Tank Top,139,5/30/2023,4.1,Credit Card,2023,5,May,30,Tuesday
4010,Coat,48,5/10/2023,3.3,Cash,2023,5,May,10,Wednesday
4074,Blouse,55,2/19/2023,4.4,Credit Card,2023,2,Feb,19,Sunday
4110,Slippers,167,10/4/2022,4.6,Credit Card,2022,10,Oct,4,Tuesday
4041,Overalls,146,10/5/2022,4.4,Credit Card,2022,10,Oct,5,Wednesday
3961,Shorts,40,10/28/2022,1.9,Credit Card,2022,10,Oct,28,Friday
4122,Leggings,164,6/27/2023,3.3,Cash,2023,6,Jun,27,Tuesday
3957,Pants,10,5/18/2023,1.2,Credit Card,2023,5,May,18,Thursday
4112,Tunic,183,3/23/2023,1.1,Cash,2023,3,Mar,23,Thursday
4078,Slippers,143,6/25/2023,1.6,Credit Card,2023,6,Jun,25,Sunday
3958,Tie,21,5/2/2023,2.8,Credit Card,2023,5,May,2,Tuesday
3959,Handbag,119,6/30/2023,4.6,Credit Card,2023,6,Jun,30,Friday
4001,Bowtie,133,12/8/2022,1.7,Cash,2022,12,Dec,8,Thursday
4062,Wallet,107,2/28/2023,3.2,Credit Card,2023,2,Feb,28,Tuesday
4099,Shorts,199,9/16/2023,1.9,Cash,2023,9,Sep,16,Saturday
4082,Flannel Shirt,188,10/31/2022,2.3,Cash,2022,10,Oct,31,Monday
4057,Flannel Shirt,118,4/2/2023,4.6,Credit Card,2023,4,Apr,2,Sunday
3977,Sunglasses,69,5/2/2023,3.6,Cash,2023,5,May,2,Tuesday
3976,Onesie,31,4/15/2023,1.1,Credit Card,2023,4,Apr,15,Saturday
4094,Wallet,149,3/31/2023,2.1,Credit Card,2023,3,Mar,31,Friday
3988,Leggings,11,11/25/2022,4.9,Credit Card,2022,11,Nov,25,Friday
4047,Jumpsuit,40,12/19/2022,3.3,Cash,2022,12,Dec,19,Monday
4053,Camisole,106,12/30/2022,1.1,Cash,2022,12,Dec,30,Friday
4110,Onesie,186,2/10/2023,4.1,Cash,2023,2,Feb,10,Friday
4048,Gloves,114,3/5/2023,4.1,Credit Card,2023,3,Mar,5,Sunday
4056,Hoodie,49,2/12/2023,1.6,Credit Card,2023,2,Feb,12,Sunday
4002,Sandals,159,11/6/2022,1.4,Cash,2022,11,Nov,6,Sunday
3959,Jumpsuit,147,6/21/2023,3.3,Cash,2023,6,Jun,21,Wednesday
3988,Cardigan,103,7/30/2023,3.5,Credit Card,2023,7,Jul,30,Sunday
4075,Romper,184,8/11/2023,1.9,Credit Card,2023,8,Aug,11,Friday
4051,Hoodie,62,5/31/2023,4.2,Credit Card,2023,5,May,31,Wednesday
4070,Sun Hat,104,10/4/2022,4.5,Cash,2022,10,Oct,4,Tuesday
3959,Boots,133,12/14/2022,4.2,Credit Card,2022,12,Dec,14,Wednesday
4013,Wallet,88,1/13/2023,2.3,Credit Card,2023,1,Jan,13,Friday
3962,Backpack,190,1/13/2023,1.5,Credit Card,2023,1,Jan,13,Friday
4028,Poncho,45,6/29/2023,4.1,Cash,2023,6,Jun,29,Thursday
4048,Scarf,178,4/28/2023,1.6,Cash,2023,4,Apr,28,Friday
3980,Jacket,189,5/8/2023,2.1,Credit Card,2023,5,May,8,Monday
4114,Jacket,35,10/10/2022,4.4,Credit Card,2022,10,Oct,10,Monday
4117,Kimono,112,6/21/2023,1.7,Cash,2023,6,Jun,21,Wednesday
4034,Sweater,150,1/29/2023,1,Cash,2023,1,Jan,29,Sunday
4013,Scarf,185,3/13/2023,3.1,Credit Card,2023,3,Mar,13,Monday
4016,T-shirt,51,5/30/2023,4.6,Credit Card,2023,5,May,30,Tuesday
4083,Wallet,172,10/23/2022,5,Credit Card,2022,10,Oct,23,Sunday
4083,Socks,121,2/4/2023,3.4,Cash,2023,2,Feb,4,Saturday
4120,Slippers,112,3/3/2023,1.3,Credit Card,2023,3,Mar,3,Friday
4058,Tunic,143,2/16/2023,1.3,Credit Card,2023,2,Feb,16,Thursday
3985,Flannel Shirt,162,12/19/2022,1.2,Credit Card,2022,12,Dec,19,Monday
4102,Leggings,54,6/21/2023,1.8,Credit Card,2023,6,Jun,21,Wednesday
4085,Tunic,122,8/27/2023,2.8,Cash,2023,8,Aug,27,Sunday
4000,Romper,142,11/2/2022,1.9,Credit Card,2022,11,Nov,2,Wednesday
4098,Overalls,18,12/29/2022,1.1,Credit Card,2022,12,Dec,29,Thursday
4006,Backpack,140,10/25/2022,2.8,Cash,2022,10,Oct,25,Tuesday
4101,Pants,69,9/22/2023,1.6,Credit Card,2023,9,Sep,22,Friday
4111,Trench Coat,182,3/21/2023,2.8,Cash,2023,3,Mar,21,Tuesday
4001,Blouse,10,7/5/2023,3.7,Credit Card,2023,7,Jul,5,Wednesday
3973,Gloves,32,8/11/2023,2.4,Cash,2023,8,Aug,11,Friday
4107,Swimsuit,112,7/2/2023,1.4,Credit Card,2023,7,Jul,2,Sunday
3989,Pajamas,111,1/24/2023,3.9,Credit Card,2023,1,Jan,24,Tuesday
3973,Bowtie,61,10/17/2022,4.7,Credit Card,2022,10,Oct,17,Monday
3989,Flip-Flops,198,8/9/2023,4.9,Credit Card,2023,8,Aug,9,Wednesday
4023,Trench Coat,33,2/21/2023,4.7,Credit Card,2023,2,Feb,21,Tuesday
